ID_neurona,rata,sesion,mean_rate,std_rate,firing_rate,ISI_peak_time,ISI_index,ISI_ratio,CV,CV2,peak_time_ccg,potencia_tot,ancho_banda,frec_dominante,pot_frec_dominante,pot_rango_freq,AUC,AUC_depol,AUC_repol,AUC_asimetria,wf_invertida,asimetria,value_min,value_max_1,value_max_2,duracion,dur_1max_min,dur_2max_min,dur_1max_2max,pendiente_depol,pendiente_repol,proporcion_energia,clu_metric_error,tetrodo,type,calidad,estructura,estructura_fina,m_pre,m_post,DA,ISI_time,ID,peak_ratio,peak_amplitude,slope_ratio,power_ratio,AUC_tiempo_tot
1193,8,3,0.569870468718009,0.280814760823623,8.39615797910271,12.0,0.525603873174077,0.0116807757039865,3.77,0.85,18.8,1846159.67,6443.65,1830,286.46,633016.9,1367870.07,1.2,1.35,1.13,0,5.02093112936744,-1.0,3.18277786989915,0.0461874512548641,0.337582217371293,0.25,1.51,1.75,-0.522847233737395,0.0213507643113238,4.32,,7,SU,1,SNc,SNc_l,,,2.0,18.8,1193,0.23907556918008435,-0.5218488616398314,,0.00045232667011272444,2.55
1194,8,3,0.521075029810318,0.276477567244372,3.53119500236414,22.0,1.43985757204851,0.0058535419902042,1.15,0.98,22.8,1582994.1,6363.87,1830,248.71,486255.63,1146191.87,1.11,1.14,1.03,0,-5.93777569126319,-1.0,0.222404711041073,0.161896090461291,0.146618751589659,0.31,0.34,0.65,-0.122240471104107,0.105626917314663,1.09,,7,SU,1,SNc,SNc_l,,,2.0,22.0,1194,0.8180596744823899,0.6361193489647797,,0.0005112184610727214,2.25
1195,8,3,0.546344314894321,0.281456686231747,4.09874238045421,12.0,0.404401538850987,0.001801060052488,1.24,0.96,6.4,1695692.86,5118.75,1708,331.21,308244.13,1220510.99,0.95,0.98,1.03,0,-4.350151704439,-1.0,0.18372615502609,0.423427579501358,0.136389265888957,0.34,0.18,0.52,-0.107611468638736,0.237237929916892,1.22,,7,SU,1,SNc,SNc_l,,,2.0,12.0,1195,0.7025295943403814,0.40505918868076274,,0.0010733521350085847,1.93
1211,8,1,0.555541505482701,0.282324586964994,30.6901358919192,8.0,1.21644981237763,0.0428297061428387,3.9,0.87,25.6,2095275.43,5055.84,2214,414.34,446469.44,1521669.81,0.74,1.01,1.38,0,0.484110173784181,-1.0,1.15107998511587,0.0740904309321912,0.217082418663102,0.18,0.65,0.83,-0.358513330852643,0.0511471633777235,1.82,,4,SU,1,SNc,SNc_c,,,2.0,25.6,1211,0.4648827597854917,-0.07023448042901663,,0.0009271761888516069,1.75
1212,8,1,0.505761689546877,0.278463641562841,5.36707845564411,16.0,3.89941430039664,0.0623684060775053,3.89,1.0,2.0,1519449.05,1954.32,4278,777.09,44732.35,1148530.23,0.52,0.55,1.06,0,-3.694567202465,-1.0,0.67146144995449,0.319890427324885,0.087665410023676,0.12,0.12,0.25,-0.417865362488622,0.329972606831221,1.39,,5,SU,1,SNc,SNc_c,,,2.0,2.0,1212,0.5982788295998258,0.1965576591996515,,0.017075358431129894,1.07
1213,8,1,0.500492455446091,0.321663892440462,0.393964447921981,6.0,0.884483937115516,0.0015515903801396,1.48,1.08,5.6,1383184.88,4814.21,1678,287.25,290418.72,1016231.37,1.01,1.41,1.39,0,-0.477309176887134,-1.0,0.189290214258165,0.874154407318301,0.190326872197203,0.31,0.28,0.58,-0.118929021425817,0.208239378590922,1.6,,5,SU,1,SNc,SNc_c,,,2.0,6.0,1213,0.5335739659950883,0.06714793199017662,,0.0009881118024511158,2.42
1214,8,1,0.506963279207738,0.278606244602788,14.2993824655837,2.0,3.77494068642074,0.0715063753443967,1.59,0.93,2.2,1484913.22,1903.95,4204,779.5,40747.43,1152129.37,0.55,0.52,0.94,0,-3.48258507384567,-1.0,0.685185036200056,0.321232387799409,0.0886443971879535,0.12,0.12,0.25,-0.421296259050011,0.330308096949853,1.4,,5,SU,1,SNc,SNc_c,,,2.0,2.0,1214,0.593406645868938,0.1868132917378759,,0.018770951765516977,1.07
1215,8,1,0.510785158892538,0.314388286279523,0.400377822655595,10.0,0.76911646705697,0.0015267175572519,1.66,1.13,11.6,2090177.82,5986.48,2031,349.09,500688.73,1458177.25,1.08,1.23,1.14,0,-5.11826581632754,-1.0,0.141682784918577,0.327231685210441,0.160964589055929,0.25,0.28,0.52,-0.142710348114823,0.147470187245604,1.13,,5,SU,1,SNc,SNc_c,,,2.0,10.0,1215,0.7534479557285761,0.5068959114571525,,0.0006967338313902131,2.31
1218,8,1,0.531179235027585,0.296346067031277,2.00341610726217,12.0,0.994390225159456,0.002896783046196,1.18,1.01,14.2,1940687.73,6835.32,1363,283.88,750781.54,1493486.78,1.54,1.69,1.1,0,-3.76021365640186,-1.0,0.293685317478589,0.354564590697065,0.244585186371617,0.34,0.4,0.74,-0.117607756134417,0.104197276207467,1.18,,7,SU,1,SNc,SNc_l,,,2.0,12.0,1218,0.7382446041095726,0.4764892082191453,,0.0003779697379756879,3.23
1219,8,1,0.527242734170352,0.307099940028308,16.7367702631537,18.0,1.00992163673994,0.0149264625378636,1.28,0.79,32.6,1856628.47,6599.29,1928,281.3,635565.22,1350809.08,1.14,1.29,1.14,0,-4.85265776759348,-1.0,0.0692532336074482,0.340760345191833,0.172143919536257,0.4,0.25,0.65,-0.0822502487390344,0.16759504314898,1.13,,7,SU,1,SNc,SNc_l,,,2.0,32.6,1219,0.7458454477611524,0.4916908955223048,,0.0004424023583552836,2.4299999999999997
1221,8,1,0.511424606907988,0.322587384590573,4.00591601813382,14.0,3.76109668174845,0.0755565721256481,3.88,1.15,9.2,1461983.7,5846.35,2253,250.03,438736.98,1053262.56,1.04,1.14,1.09,0,5.96047722459316,-1.0,4.68804068414645,0.0379469020776346,0.411245570519543,0.28,0.71,0.98,-0.632004520460715,0.0451281261772885,9.46,,7,SU,1,SNc,SNc_l,,,2.0,14.0,1221,0.1758074626271877,-0.6483850747456247,,0.0005695612724394738,2.1799999999999997
1225,6,10,0.49251040896562,0.288845144788948,5.93950824193668,12.0,0.542732233704631,0.0042356055592323,1.13,1.0,13.2,1575769.97,3365.22,2822,468.11,147871.25,1173514.41,0.74,0.8,1.08,0,-4.85838544994163,-1.0,0.487657702255903,0.240182082050459,0.12356550424856,0.18,0.18,0.37,-0.247942950375982,0.206697013675075,1.22,,1,SU,1,VTA,VTA_c,,,2.0,12.0,1225,0.6721976422960654,0.34439528459213076,,0.0031556695404375483,1.54
1226,6,10,0.526245193284833,0.35935500842118,0.985725692878321,34.0,1.47413989519253,0.0023942537909018,1.48,1.03,11.8,2020148.71,5834.64,1621,346.17,497354.59,1461299.6,1.17,1.38,1.18,0,-4.20436604767514,-1.0,0.264662570205664,0.362542971843462,0.189352631828277,0.31,0.28,0.58,-0.126466257020567,0.151393663538162,1.19,,1,SU,1,VTA,VTA_c,,,2.0,34.0,1226,0.733921806992291,0.4678436139845821,,0.0006955384195113546,2.55
1227,6,10,0.484688547499715,0.293197969649312,0.219312175688239,14.0,0.0,0.0,1.35,1.16,16.6,3056995.04,3808.92,3923,802.38,259331.34,1815692.67,0.68,0.71,1.05,0,-4.00216048572538,-1.0,0.662771832622916,-0.0118199637261321,0.106069600124038,0.15,0.15,0.31,-0.332554366524584,0.197636007254773,1.42,,2,SU,1,VTA,VTA_c,,,2.0,14.0,1227,0.6014054245930809,0.2028108491861618,,0.003084490545862336,1.3900000000000001
1228,6,10,0.458189854822366,0.321311020444185,1.82995965950617,18.0,0.604775341617447,0.0017189514396218,1.41,1.01,11.6,1813318.02,4112.03,2415,440.87,230151.64,1259808.91,0.77,0.83,1.08,0,3.94299081311788,-1.0,1.68222693508992,0.0179996073014303,0.120831901260787,0.15,0.28,0.43,-0.536445387017983,0.113111067477936,2.74,,2,SU,1,VTA,VTA_c,,,2.0,18.0,1228,0.37282453133163973,-0.25435093733672043,,0.0019119007811658757,1.6
1229,6,10,0.489251074138324,0.290323306764515,3.4429653387616,22.0,0.0,0.0,1.03,0.94,22.6,26521826.01,5256.38,2679,5044.69,7127511.04,18802751.97,0.95,1.08,1.13,0,-2.68424305529121,-1.0,0.734787880119309,0.07459492281287,0.154514441768899,0.18,0.58,0.77,-0.28913131335322,0.0565576275164668,1.32,,2,SU,1,VTA,VTA_c,,,2.0,22.0,1229,0.576439351150658,0.1528787023013161,,0.000707276632803821,2.0300000000000002
1230,6,10,0.482172196082605,0.292721081321467,2.8204017432595,20.0,1.08000143900421,0.0080847504878728,2.26,1.05,21.6,1891686.73,4944.43,2293,382.51,440124.57,1329020.61,0.86,1.08,1.25,0,-4.42663797239009,-1.0,0.12427906840468,0.442032539092678,0.142313428624356,0.22,0.22,0.43,-0.160611295486383,0.20600464844181,1.22,,2,SU,1,VTA,VTA_c,,,2.0,20.0,1230,0.6934656277792431,0.38693125555848634,,0.0008683401864959809,1.94
1245,6,9,0.375809090338645,0.240496599827293,1.44888714323977,28.0,1.62663712572968,0.0041173443129181,10.25,1.01,7.8,2060432.22,5423.95,1799,379.81,506935.16,1500747.91,1.08,1.23,1.14,0,-4.6450776383513,-1.0,0.253155060821906,0.337709552721024,0.174830556714299,0.28,0.28,0.55,-0.139239451202433,0.14863439474678,1.16,,1,SU,1,VTA,VTA_c,,,2.0,28.0,1245,0.7475464296161363,0.4950928592322725,,0.0007486670460365087,2.31
1246,6,9,0.287111042292912,0.178244611788826,1.82350293406971,20.0,0.579198212572234,0.0049069719893682,2.79,1.0,24.2,2023963.24,4965.29,2679,407.54,387924.19,1387254.81,0.77,1.04,1.36,0,-3.90613880623464,-1.0,0.144214326866475,0.472258355996457,0.127307154383563,0.18,0.22,0.4,-0.190702387811078,0.210322622285207,1.26,,2,SU,1,VTA,VTA_c,,,2.0,20.0,1246,0.6792286122384938,0.35845722447698775,,0.0010494635604461166,1.81
1247,6,9,0.451940009523992,0.285359902868287,2.98872578196462,20.0,0.0,0.0,11.55,0.94,21.8,21402518.66,6245.66,1996,3426.23,6966846.88,15683100.58,1.14,1.2,1.05,0,-2.21048111608847,-1.0,0.815889645264026,0.110021079518051,0.222884315598421,0.25,0.58,0.83,-0.226986205658002,0.0584221620798975,1.37,,2,SU,1,VTA,VTA_c,,,2.0,20.0,1247,0.5506942575547328,0.10138851510946571,,0.0004915488885341539,2.34
1266,6,7,0.459035737452848,0.264065518734345,82.4883398955672,12.0,0.029767497301115,0.0015837875844976,32.36,0.43,9.2,3271549.79,6336.28,2415,516.24,1207191.39,2303181.39,0.98,1.11,1.12,0,-5.82415448037827,-1.0,0.0479952043533105,0.282692776382723,0.146041484838708,0.34,0.18,0.52,-0.0952722913048464,0.21378212939712,1.11,,1,SU,1,VTA,VTA_c,,,2.0,12.0,1266,0.7796099100363417,0.5592198200726834,,0.00042745444938523743,2.09
1267,6,7,0.449081476720746,0.25209302811744,2.98039579972636,26.0,1.20115102571243,0.0063589941227478,6.29,0.98,28.2,2599414.23,6526.32,1768,398.24,949000.67,1898690.17,1.17,1.32,1.13,0,-4.87400888696952,-1.0,0.118706799166156,0.32511221755681,0.179040384885749,0.34,0.28,0.61,-0.101700618106014,0.147234690839645,1.13,,1,SU,1,VTA,VTA_c,,,2.0,26.0,1267,0.7546530676803817,0.5093061353607634,,0.0004194654068014466,2.49
1268,6,7,0.531637529175802,0.282085432930756,0.229702951809354,8.0,1.98246399698305,0.016270337922403,5.07,1.08,14.8,1683900.86,3074.45,3356,547.53,98503.65,1046623.89,0.65,0.61,0.95,0,-2.00728696687882,-1.0,0.792664458837296,0.161472188382693,0.101327227331873,0.12,0.18,0.31,-0.44816611470932,0.193578698063782,1.39,,2,SU,1,VTA,VTA_c,,,2.0,8.0,1268,0.557828875933977,0.115657751867954,,0.00552774838219999,1.26
1269,6,7,0.460409239575423,0.256708979965289,1.87150479986671,20.0,1.46529151646988,0.0105876937241062,5.91,1.06,19.4,1978478.5,5833.88,1928,339.08,524261.53,1440839.44,1.04,1.23,1.18,0,-4.55380309324508,-1.0,0.117619874606702,0.382124322052496,0.165430209464812,0.31,0.25,0.55,-0.11176198746067,0.172765540256563,1.14,,2,SU,1,VTA,VTA_c,,,2.0,20.0,1269,0.7235239146323467,0.44704782926469316,,0.0006463583791867874,2.27
1271,6,7,0.380030385175299,0.21949019803435,10.2866724394024,20.0,0.0197130862367543,0.000390788555478,30.92,0.52,25.4,3118939.39,5491.89,2872,567.81,771907.39,2156049.9,0.86,1.01,1.18,0,-4.44859583352045,-1.0,0.0321418286459739,0.484623924497122,0.127255863327246,0.95,0.18,1.14,-0.0332948976982572,0.24743732074952,1.24,,4,SU,2,SNc,SNc_c,,,2.0,20.0,1271,0.6735712549821156,0.34714250996423107,,0.0007350527240227258,1.87
1272,6,7,0.419129179630331,0.220735908118665,2.77079185620033,12.0,0.61708181659222,0.0027982174318582,1.35,0.98,13.6,726980.42,3051.1,2822,238.19,44300.74,525910.95,0.68,0.74,1.09,0,-3.98752487806491,-1.0,0.573669098493536,0.252397452680457,0.116154500556102,0.15,0.22,0.37,-0.314733819698708,0.178913921811493,1.37,,4,SU,2,SNc,SNc_c,,,2.0,12.0,1272,0.6354576072932321,0.2709152145864642,,0.005347905753461073,1.42
1273,6,7,0.376123186150159,0.219913837444666,1.731385999263,18.0,1.31848537209766,0.0079615193232708,5.65,1.02,19.0,1824720.28,6273.4,1830,290.82,611043.91,1319678.8,1.11,1.26,1.14,0,-4.92321234568361,-1.0,0.112363944302435,0.327535090770872,0.171201871148748,0.34,0.25,0.58,-0.101123994936585,0.16594188634636,1.12,,4,SU,2,SNc,SNc_c,,,2.0,18.0,1273,0.7532757566651747,0.5065515133303493,,0.0004757131988886023,2.37
1274,6,7,0.71101010047224,0.268070734593788,3.34562349310323,18.0,0.224371826077156,0.0037764998712556,6.91,0.74,21.8,2138326.4,5951.5,2373,359.23,595474.34,1496617.1,0.92,1.11,1.2,0,-4.86550889835207,-1.0,0.0286664371377194,0.396639527320968,0.140019029020876,0.37,0.18,0.55,-0.0857222030948099,0.232773254553494,1.2,,4,SU,2,SNc,SNc_c,,,2.0,18.0,1274,0.7160043665083707,0.4320087330167415,,0.0006029032570286364,2.0300000000000002
1283,6,6,0.402460489892877,0.228478378466796,4.48915594445615,14.0,0.770356977487707,0.0053186250369349,1.35,0.98,16.0,2944533.98,6449.21,1895,456.5,1125099.77,2148176.18,1.14,1.29,1.14,0,-4.83871622363576,-1.0,0.0861552102759224,0.34156557717702,0.172307591730477,0.34,0.28,0.61,-0.0987413827523564,0.149062841908557,1.13,,1,SU,1,VTA,VTA_c,,,2.0,14.0,1283,0.7453977777994595,0.4907955555989189,,0.00040557723515679937,2.4299999999999997
1284,6,6,0.295795115908387,0.25885496889321,5.03515826781673,12.0,0.238161877217734,0.002546540217773,3.23,0.94,9.2,2346960.45,6297.89,1961,372.6,854284.84,1696438.52,1.04,1.23,1.18,0,-4.85266250352335,-1.0,0.0946852053401624,0.336177741762046,0.165703809175401,0.31,0.25,0.55,-0.109468520534016,0.167022217720256,1.13,,1,SU,1,VTA,VTA_c,,,2.0,12.0,1284,0.7484034262397447,0.4968068524794894,,0.00043596414488593236,2.27
1285,6,6,0.486001384044381,0.168976991851806,0.445201894432474,24.0,0.170093064829907,0.0009940357852882,2.12,1.06,26.2,5034043.14,5963.42,2544,844.01,1352291.63,3474940.63,0.86,1.08,1.25,0,-4.81037134318296,-1.0,0.0191769442765923,0.367785921048167,0.129623847758103,0.34,0.18,0.52,-0.0926524494796903,0.227964320174693,1.15,,1,SU,1,VTA,VTA_c,,,2.0,24.0,1285,0.73110856356357,0.4622171271271401,,0.0006237438251201484,1.94
1286,6,6,0.460621351487879,0.214233264514907,29.7250738551811,12.0,0.0205426633997023,0.0006246839396733,26.97,0.74,9.0,2795579.14,6193.29,2214,451.32,885562.77,1991661.05,0.98,1.14,1.16,0,-5.26433909923843,-1.0,0.0586223068707117,0.346358199637089,0.155592959479673,0.34,0.18,0.52,-0.0962383915337011,0.224393033272847,1.11,,1,SU,1,VTA,VTA_c,,,2.0,12.0,1286,0.7427443902146919,0.48548878042938365,,0.0005093824185121029,2.12
1287,6,6,0.465740009034749,0.197132485140528,9.30591328292864,124.0,3.97218135827597,0.119773850247054,3.14,1.05,11.2,1934818.28,2654.78,3991,728.53,126597.39,1388989.58,0.61,0.65,1.05,0,-4.84753263427224,-1.0,0.60319603322115,0.189148807078474,0.100709813985911,0.15,0.12,0.28,-0.320639206644231,0.297287201769618,1.41,,2,SU,1,VTA,VTA_c,,,2.0,11.2,1287,0.6237540383572399,0.24750807671447975,,0.00572177291159569,1.26
1289,6,6,0.440636145305016,0.215120009884049,2.50984225888099,16.0,1.41679349194705,0.0123326286116984,2.76,1.03,5.4,1996311.2,5858.78,1737,340.68,575253.95,1460607.14,1.08,1.29,1.2,0,-4.00891328838468,-1.0,0.126110379864364,0.433700121849258,0.175771907095798,0.31,0.25,0.55,-0.112611037986436,0.179212515231158,1.16,,2,SU,1,VTA,VTA_c,,,2.0,16.0,1289,0.6974959301183221,0.3949918602366443,,0.000591874875552609,2.37
1290,6,6,0.42479780342351,0.230664618135347,2.71674840247026,134.0,0.0,0.0,1.35,0.81,18.4,9919542.05,6108.89,2102,1623.52,2922966.23,7190086.51,0.89,1.17,1.31,0,3.64974179167752,-1.0,2.27173865171254,0.0734873272927939,0.326177018992367,0.18,0.95,1.14,-0.545289775285421,0.0346286234610579,2.12,,2,SU,1,VTA,VTA_c,,,2.0,18.4,1290,0.3056478852540883,-0.38870422949182337,,0.0005551274328305363,2.06
1291,6,6,0.450479322938946,0.210686824266488,2.47358947303842,14.0,1.41517429938483,0.0078655702538434,1.53,1.0,20.6,1544612.74,5570.3,1862,277.24,374626.95,1134941.69,0.98,1.2,1.22,0,-4.32123425952885,-1.0,0.151203963450596,0.393047809882011,0.165070523030694,0.28,0.25,0.52,-0.12791155149451,0.174130976235252,1.17,,4,SU,1,SNc,SNc_c,,,2.0,14.0,1291,0.7178504520133436,0.4357009040266874,,0.0007394956028632276,2.1799999999999997
1292,6,6,0.420431669564607,0.244394248737647,1.74941797047597,14.0,1.04643170024934,0.0053083923154701,1.73,1.06,14.8,1197921.67,4947.28,2102,242.09,340354.3,885513.54,1.08,1.01,0.94,0,0.65642217142832,-0.0884036264564017,0.989917556624625,0.0007853859589742,0.587693443619419,0.28,0.61,0.89,-0.119813464786781,0.0044594506207688,14.22,,4,SU,1,SNc,SNc_c,,,2.0,14.0,1292,0.0819826484385765,-0.8360347031228471,,0.0007107826363045127,2.09
1305,6,5,0.689148745440084,0.190295006311958,44.2071527172623,12.0,0.0269734997806547,0.0011989637527565,56.19,0.63,8.0,2503154.55,6005.26,2373,416.76,779429.75,1764687.02,0.95,1.08,1.13,0,-5.75545340759967,-1.0,0.0632986080051276,0.312506446984494,0.14757532812491,0.34,0.18,0.52,-0.096663509818648,0.218751074497415,1.13,,1,SU,1,VTA,VTA_c,,,2.0,12.0,1305,0.7619010194559555,0.523802038911911,,0.0005344128551655633,2.0300000000000002
1306,6,5,0.470497943818917,0.32809719481733,0.684536623388446,22.0,0.281682782520865,0.001728907330567,6.11,1.06,39.2,5393555.33,5401.54,2774,998.34,1489551.34,3766381.78,0.8,1.01,1.27,0,-4.45779351853488,-1.0,0.0067437171185317,0.440993055465426,0.127561017521391,0.34,0.18,0.52,-0.0915221561016847,0.240165509244237,1.22,,1,SU,1,VTA,VTA_c,,,2.0,39.2,1306,0.6939658704163638,0.3879317408327277,,0.0006697797553450214,1.81
1307,6,5,0.540238670780528,0.298719793894051,12.8727431462847,12.0,1.18010080152727,0.0201646998272122,24.75,0.9,32.8,2611773.25,6284.99,2031,415.49,848925.14,1881849.33,1.04,1.23,1.18,0,-4.92741849571169,-1.0,0.0578378361736755,0.348563975004673,0.161177057789661,0.37,0.25,0.61,-0.0881531530144729,0.168570496875585,1.13,,1,SU,1,VTA,VTA_c,,,2.0,32.8,1307,0.7415295221693393,0.48305904433867863,,0.0004891912447424068,2.27
1308,6,5,0.555332279776586,0.287858580538281,2.96222398485999,22.0,0.0,0.0,11.77,0.78,17.0,16232506.75,5955.85,2176,2725.02,4798685.07,11729903.07,0.92,1.14,1.23,0,5.27752286890882,-1.0,3.18060760029708,0.0469294506614545,0.333788369543612,0.28,1.29,1.57,-0.464511955588564,0.0249268916824156,3.51,,2,SU,1,VTA,VTA_c,,,2.0,22.0,1308,0.23919967995296632,-0.5216006400940674,,0.0005675457727877604,2.06
1309,6,5,0.552760246398621,0.311811928996787,5.80353603935306,12.0,0.329741818661486,0.0027725678871401,16.5,0.99,9.2,2229899.48,6658.65,1593,334.84,815360.0,1670385.21,1.23,1.41,1.15,0,-4.54552158129587,-1.0,0.143516719616756,0.331450536850873,0.191505485897388,0.37,0.31,0.68,-0.095293059968063,0.133145053685087,1.17,,2,SU,1,VTA,VTA_c,,,2.0,12.0,1309,0.7510605706504014,0.5021211413008029,,0.00041049665092891845,2.6399999999999997
1311,6,5,0.74889313255822,0.197330510854194,0.603613178798453,22.0,1.38200615174299,0.0039215686274509,6.47,1.08,9.2,1049523.41,4889.15,1961,214.62,206930.97,749958.15,1.01,1.17,1.15,0,-3.18346258146558,-1.0,0.244383788548386,0.546849205042614,0.171258415422273,0.25,0.25,0.49,-0.155547973568549,0.193356150630327,1.28,,4,SU,1,SNc,SNc_c,,,2.0,22.0,1311,0.6464754267837317,0.2929508535674634,,0.001036082882575487,2.1799999999999997
1314,6,4,0.328223065952415,0.190359642741809,8.80826489762521,12.0,0.179958417645382,0.0022383070259585,1.9,0.92,8.4,2632250.9,5966.22,2066,441.12,745202.66,1906381.9,1.04,1.17,1.12,0,-5.443481935969,-1.0,0.112042486439511,0.296347755371841,0.159804333509752,0.31,0.22,0.52,-0.111204248643951,0.185192536481691,1.09,,1,SU,1,VTA,VTA_c,,,2.0,12.0,1314,0.7713979492433052,0.5427958984866104,,0.0005915961640557103,2.21
1315,6,4,0.318442263946289,0.186844969665759,6.52669846245463,12.0,1.19778677645931,0.0152608866222048,1.21,0.95,25.8,2788714.58,6090.23,2031,457.82,860394.03,2022173.04,1.01,1.23,1.21,0,-4.28473471214254,-1.0,0.0479752739609823,0.418748043833558,0.160415094092022,0.34,0.22,0.55,-0.0952704794509984,0.202678291976222,1.16,,1,SU,1,VTA,VTA_c,,,2.0,25.8,1315,0.7048467868177135,0.40969357363542713,,0.0005318220550957752,2.24
1316,6,4,0.184992249400575,0.149624457665411,0.284971769985956,132.0,0.609988922148632,0.0008992805755395,2.12,1.06,4.6,1845317.7,4886.03,2102,377.6,444371.25,1351814.81,1.2,1.08,0.9,0,1.81831175624242,-0.44447906835857,1.36008318000197,0.0789948126131587,0.45159834275087,0.22,0.55,0.77,-0.257794606908647,0.0290818822762071,6.49,,2,SU,1,VTA,VTA_c,,,2.0,132.0,1316,0.24630852649299462,-0.5073829470140108,,0.0008490184966189346,2.2800000000000002
1317,6,4,0.291105115630301,0.190284954997596,1.47965126572223,20.0,0.936724332586697,0.0044998269297334,1.68,1.03,19.8,1990566.45,5862.45,1768,339.49,564303.22,1474461.23,1.14,1.32,1.16,0,-4.42830740419117,-1.0,0.152171011611809,0.390833319591181,0.181483577129462,0.31,0.28,0.58,-0.115217101161181,0.154537035510131,1.17,,2,SU,1,VTA,VTA_c,,,2.0,20.0,1317,0.7189934163311087,0.4379868326622174,,0.0006012474685097768,2.46
1318,6,4,0.290607057337296,0.191990571818388,3.24529845873494,18.0,0.74732738225466,0.0067066435221713,1.78,1.0,15.0,1930124.2,4657.95,2922,414.28,381395.21,1358405.8,0.86,0.92,1.07,0,-6.24484483630185,-1.0,0.341907539099043,0.140774471910715,0.130102754288281,0.18,0.28,0.46,-0.223651256516505,0.12675271910119,1.13,,2,SU,1,VTA,VTA_c,,,2.0,18.0,1318,0.745207826070789,0.4904156521415779,,0.0010850437478649364,1.78
1320,6,4,0.326343857962024,0.204272322361919,1.79944438406226,12.0,0.99690036077768,0.0066884872634125,8.55,1.04,11.8,1601443.88,5403.11,1830,296.34,387496.19,1170260.97,1.04,1.2,1.15,0,-4.27146470610609,-1.0,0.153911369461226,0.429613169799477,0.170668810775958,0.31,0.25,0.55,-0.115391136946123,0.178701646224935,1.18,,4,SU,1,SNc,SNc_c,,,2.0,12.0,1320,0.6994899187591171,0.3989798375182342,,0.0007641715017047904,2.24
1329,6,3,0.495810374960506,0.276387300120049,3.67446706160817,60.0,0.038662714130806,0.0008187944825848,10.15,1.18,4.8,1190224.91,4799.55,2373,247.94,203939.78,850283.04,0.8,0.92,1.15,0,5.58611028526329,-1.0,3.64956982359069,0.0895361763814644,0.339577468076667,0.31,0.92,1.23,-0.464956982359067,0.0363178725460488,4.87,,1,SU,1,VTA,VTA_c,,,2.0,4.8,1329,0.2150736601322264,-0.5698526797355471,,0.0012142747859665605,1.7200000000000002
1330,6,3,0.431920601658975,0.291717965857035,9.70570276885293,12.0,0.553314789205721,0.0064379217434845,14.0,0.95,8.0,2398794.75,6390.35,1737,375.32,810533.7,1775931.27,1.17,1.32,1.13,0,4.64266217910102,-1.0,2.8764924357756,0.0532647390885223,0.349945664034127,0.31,1.47,1.78,-0.387649243577559,0.0219430153976775,4.47,,1,SU,1,VTA,VTA_c,,,2.0,12.0,1330,0.25796516220982185,-0.4840696755803563,,0.0004628386054948557,2.49
